TIME,SIGNAL,DATA_INPUT,DATA_OUTPUT
1896,0,0,0.4411023042077457
1897,0,0,0.43669128116566824
1898,0,0,0.43232436835401156
1899,0,0,0.42800112467047147
1900,0,0,0.4237211134237667
1901,0,0,0.41948390228952903
1902,0,0,0.41528906326663373
1903,0,0,0.4111361726339674
1904,0,0,0.4070248109076277
1905,0,0,0.4029545627985514
1906,0,0,0.3989250171705659
1907,0,0,0.39493576699886024
1908,0,0,0.39098640932887163
1909,0,0,0.38707654523558294
1910,0,0,0.3832057797832271
1911,0,0,0.3793737219853949
1912,0,0,0.37557998476554094
1913,0,0,0.37182418491788555
1914,0,0,0.3681059430687067
1915,0,0,0.3644248836380196
1916,0,0,0.3607806348016394
1917,0,0,0.357172828453623
1918,0,0,0.3536011001690868
1919,0,0,0.3500650891673959
1920,0,0,0.346564438275722
1921,0,0,0.34309879389296477
1922,0,0,0.3396678059540351
1923,0,0,0.33627112789449476
1924,0,0,0.3329084166155498
1925,0,0,0.3295793324493943
1926,0,0,0.3262835391249004
1927,0,0,0.3230207037336514
1928,0,0,0.3197904966963149
1929,0,0,0.3165925917293517
1930,0,0,0.3134266658120582
1931,0,0,0.31029239915393764
1932,0,0,0.30718947516239825
1933,0,0,0.30411758041077425
1934,0,0,0.3010764046066665
1935,0,0,0.29806564056059986
1936,0,0,0.29508498415499385
1937,0,0,0.2921341343134439
1938,0,0,0.2892127929703095
1939,0,0,0.2863206650406064
1940,0,0,0.2834574583902003
1941,0,0,0.2806228838062983
1942,0,0,0.2778166549682353
1943,0,0,0.275038488418553
1944,0,0,0.27228810353436744
1945,0,0,0.26956522249902376
1946,0,0,0.2668695702740335
1947,0,0,0.2642008745712932
1948,0,0,0.2615588658255803
1949,0,0,0.2589432771673245
1950,0,0,0.2563538443956513
1951,0,0,0.2537903059516948
1952,0,0,0.2512524028921778
1953,0,0,0.24873987886325605
1954,0,0,0.2462524800746235
1955,0,0,0.24378995527387726
1956,0,0,0.2413520557211385
1957,0,0,0.2389385351639271
1958,0,0,0.23654914981228783
1959,0,0,0.23418365831416496
1960,0,0,0.2318418217310233
1961,0,0,0.22952340351371306
1962,0,0,0.22722816947857594
1963,0,0,0.22495588778379016
1964,0,0,0.22270632890595227
1965,0,0,0.22047926561689274
1966,0,0,0.2182744729607238
1967,0,0,0.21609172823111655
1968,0,0,0.2139308109488054
1969,0,0,0.21179150283931733
1970,0,0,0.20967358781092416
1971,0,0,0.20757685193281492
1972,0,0,0.20550108341348677
1973,0,0,0.2034460725793519
1974,0,0,0.20141161185355838
1975,0,0,0.1993974957350228
1976,0,0,0.19740352077767256
1977,0,0,0.19542948556989584
1978,0,0,0.1934751907141969
1979,0,0,0.19154043880705493
1980,0,0,0.18962503441898437
1981,0,0,0.18772878407479454
1982,0,0,0.1858514962340466
1983,0,0,0.18399298127170613
1984,0,0,0.18215305145898908
1985,0,0,0.1803315209443992
1986,0,0,0.1785282057349552
1987,0,0,0.17674292367760566
1988,0,0,0.1749754944408296
1989,0,0,0.1732257394964213
1990,0,0,0.1714934821014571
1991,0,0,0.16977854728044253
1992,0,0,0.16808076180763812
1993,0,0,0.16639995418956174
1994,0,0,0.16473595464766613
1995,0,0,0.16308859510118948
1996,0,0,0.16145770915017757
1997,0,0,0.15984313205867579
1998,0,0,0.15824470073808902
1999,0,0,0.15666225373070813
2000,1,24,0.3950956311934011
2001,1,24,0.6311446748814671
2002,1,24,0.8648332281326524
2003,1,24,1.0961848958513258
2004,1,24,1.3252230468928126
2005,1,24,1.5519708164238843
2006,1,24,1.7764511082596455
2007,1,24,1.998686597177049
2008,1,24,2.2186997312052785
2009,1,24,2.4365127338932258
2010,1,24,2.6521476065542937
2011,1,24,2.8656261304887507
2012,1,24,3.076969869183863
2013,1,24,3.2862001704920245
2014,1,24,3.4933381687871043
2015,1,24,3.6984047870992334
2016,1,24,3.901420739228241
2017,1,24,4.102406531835959
2018,1,24,4.301382466517599
2019,1,24,4.498368641852423
2020,1,24,4.693384955433899
2021,1,24,4.88645110587956
2022,1,24,5.077586594820764
2023,1,24,5.2668107288725565
2024,1,24,5.454142621583831
2025,1,24,5.639601195367993
2026,1,24,5.823205183414313
2027,1,24,6.0049731315801695
2028,1,24,6.184923400264368
2029,1,24,6.3630741662617245
2030,1,24,6.539443424599107
2031,1,24,6.714048990353116
2032,1,24,6.886908500449585
2033,1,24,7.058039415445089
2034,1,24,7.227459021290638
2035,1,24,7.395184431077732
2036,1,24,7.5612325867669545
2037,1,24,7.7256202608992846
2038,1,24,7.888364058290292
2039,1,24,8.04948041770739
2040,1,24,8.208985613530317
2041,1,24,8.366895757395014
2042,1,24,8.523226799821064
2043,1,24,8.677994531822852
2044,1,24,8.831214586504624
2045,1,24,8.982902440639577
2046,1,24,9.13307341623318
2047,1,24,9.281742682070849
2048,1,24,9.42892525525014
2049,1,24,9.57463600269764
2050,1,24,9.718889642670662
2051,1,24,9.861700746243956
2052,1,24,10.003083738781516
2053,1,24,10.143052901393702
2054,1,24,10.281622372379765
2055,1,24,10.418806148655968
2056,1,24,10.554618087169407
2057,1,24,10.689071906297713
2058,1,24,10.822181187234735
2059,1,24,10.953959375362388
2060,1,24,11.084419781608764
2061,1,24,11.213575583792677
2062,1,24,11.34143982795475
2063,1,24,11.468025429675201
2064,1,24,11.593345175378449
2065,1,24,11.717411723624664
2066,1,24,11.840237606388417
2067,1,24,11.961835230324533
2068,1,24,12.082216878021288
2069,1,24,12.201394709241075
2070,1,24,12.319380762148665
2071,1,24,12.436186954527178
2072,1,24,12.551825084981907
2073,1,24,12.666306834132088
2074,1,24,12.779643765790768
2075,1,24,12.89184732813286
2076,1,24,13.00292885485153
2077,1,24,13.112899566303016
2078,1,24,13.221770570639986
2079,1,24,13.329552864933586
2080,1,24,13.43625733628425
2081,1,24,13.541894762921407
2082,1,24,13.646475815292193
2083,1,24,13.750011057139272
2084,1,24,13.852510946567879
2085,1,24,13.9539858371022
2086,1,24,14.054445978731179
2087,1,24,14.153901518943867
2088,1,24,14.252362503754428
2089,1,24,14.349838878716884
2090,1,24,14.446340489929716
2091,1,24,14.541877085030418
2092,1,24,14.636458314180114
2093,1,24,14.730093731038313
2094,1,24,14.82279279372793
2095,1,24,14.91456486579065
2096,1,24,15.005419217132744
2097,1,24,15.095365024961417
2098,1,24,15.184411374711804
2099,1,24,15.272567260964685
2100,1,24,15.359841588355039
2101,1,24,15.446243172471489
2102,1,24,15.531780740746774
2103,1,24,15.616462933339307
2104,1,24,15.700298304005914
2105,1,24,15.783295320965856
2106,1,24,15.865462367756196
2107,1,24,15.946807744078635
2108,1,24,16.02733966663785
2109,1,24,16.107066269971472
2110,1,24,16.185995607271757
2111,1,24,16.264135651199037
2112,1,24,16.341494294687045
2113,1,24,16.418079351740175
2114,1,24,16.493898558222774
2115,1,24,16.568959572640548
2116,1,24,16.64326997691414
2117,1,24,16.716837277145
2118,1,24,16.78966890437355
2119,1,24,16.861772215329815
2120,1,24,16.933154493176517
2121,1,24,17.00382294824475
2122,1,24,17.0737847187623
2123,1,24,17.14304687157468
2124,1,24,17.211616402858933
2125,1,24,17.279500238830344
2126,1,24,17.34670523644204
2127,1,24,17.41323818407762
2128,1,24,17.479105802236845
2129,1,24,17.544314744214475
2130,1,24,17.60887159677233
2131,1,24,17.672782880804608
2132,1,24,17.736055051996562
2133,1,24,17.798694501476596
2134,1,24,17.86070755646183
2135,1,24,17.92210048089721
2136,1,24,17.98287947608824
2137,1,24,18.043050681327358
2138,1,24,18.102620174514083
2139,1,24,18.16159397276894
2140,1,24,18.21997803304125
2141,1,24,18.27777825271084
2142,1,24,18.33500047018373
2143,1,24,18.39165046548189
2144,1,24,18.447733960827073
2145,1,24,18.503256621218803
2146,1,24,18.558224055006615
2147,1,24,18.61264181445655
2148,1,24,18.666515396311983
2149,1,24,18.719850242348862
2150,1,24,18.772651739925372
2151,1,24,18.82492522252612
2152,1,24,18.87667597030086
2153,1,24,18.92790921059785
2154,1,24,18.97863011849187
2155,1,24,19.028843817306953
2156,1,24,19.078555379133885
2157,1,24,19.127769825342547
2158,1,24,19.176492127089123
2159,1,24,19.224727205818233
2160,1,24,19.27247993376005
2161,1,24,19.319755134422447
2162,1,24,19.366557583078222
2163,1,24,19.41289200724744
2164,1,24,19.458763087174965
2165,1,24,19.504175456303216
2166,1,24,19.549133701740182
2167,1,24,19.59364236472278
2168,1,24,19.637705941075552
2169,1,24,19.681328881664797
2170,1,24,19.72451559284815
2171,1,24,19.767270436919667
2172,1,24,19.80959773255047
2173,1,24,19.851501755224962
2174,1,24,19.892986737672715
2175,1,24,19.934056870295986
2176,1,24,19.974716301593027
2177,1,24,20.014969138577097
2178,1,24,20.054819447191328
2179,1,24,20.094271252719416
2180,1,24,20.13332854019222
2181,1,24,20.1719952547903
2182,1,24,20.210275302242398
2183,1,24,20.248172549219973
2184,1,24,20.285690823727773
2185,1,24,20.322833915490495
2186,1,24,20.35960557633559
2187,1,24,20.396009520572232
2188,1,24,20.43204942536651
2189,1,24,20.467728931112845
2190,1,24,20.503051641801715
2191,1,24,20.538021125383697
2192,1,24,20.57264091412986
2193,1,24,20.606914504988563
2194,1,24,20.640845359938677
2195,1,24,20.67443690633929
2196,1,24,20.7076925372759
2197,1,24,20.74061561190314
2198,1,24,20.77320945578411
2199,1,24,20.805477361226266
2200,1,24,20.837422587614004
2201,1,24,20.869048361737864
2202,1,24,20.900357878120484
2203,1,24,20.93135429933928
2204,1,24,20.962040756345885
2205,1,24,20.992420348782428
2206,1,24,21.022496145294603
2207,1,24,21.052271183841658
2208,1,24,21.08174847200324
2209,1,24,21.110930987283208
2210,1,24,21.139821677410374
2211,1,24,21.16842346063627
2212,1,24,21.196739226029905
2213,1,24,21.224771833769605
2214,1,24,21.25252411543191
2215,1,24,21.27999887427759
2216,1,24,21.307198885534817
2217,1,24,21.334126896679468
2218,1,24,21.360785627712673
2219,1,24,21.387177771435546
2220,1,24,21.413305993721192
2221,1,24,21.43917293378398
2222,1,24,21.46478120444614
2223,1,24,21.490133392401678
2224,1,24,21.51523205847766
2225,1,24,21.540079737892885
2226,1,24,21.564678940513957
2227,1,24,21.589032151108817
2228,1,24,21.61314182959773
2229,1,24,21.637010411301752
2230,1,24,21.660640307188736
2231,1,24,21.68403390411685
2232,1,24,21.70719356507568
2233,1,24,21.730121629424925
2234,1,24,21.752820413130674
2235,1,24,21.775292208999367
2236,1,24,21.797539286909373
2237,1,24,21.81956389404028
2238,1,24,21.841368255099876
2239,1,24,21.862954572548876
2240,1,24,21.884325026823387
2241,1,24,21.905481776555153
2242,1,24,21.9264269587896
2243,1,24,21.947162689201704
2244,1,24,21.967691062309687
2245,1,24,21.98801415168659
2246,1,24,22.008134010169723
2247,1,24,22.028052670068025
2248,1,24,22.047772143367343
2249,1,24,22.06729442193367
2250,1,24,22.086621477714335
2251,1,24,22.10575526293719
2252,1,24,22.124697710307817
2253,1,24,22.143450733204737
2254,1,24,22.16201622587269
2255,1,24,22.180396063613962
2256,1,24,22.198592102977823
2257,1,24,22.216606181948045
2258,1,24,22.234440120128564
2259,1,24,22.25209571892728
2260,1,24,22.269574761738006
2261,1,24,22.286879014120625
2262,1,24,22.304010223979418
2263,1,24,22.320970121739624
2264,1,24,22.337760420522226
2265,1,24,22.354382816317003
2266,1,24,22.37083898815383
2267,1,24,22.387130598272293
2268,1,24,22.40325929228957
2269,1,24,22.419226699366675
2270,1,24,22.43503443237301
2271,1,24,22.45068408804928
2272,1,24,22.466177247168787
2273,1,24,22.481515474697098
2274,1,24,22.496700319950126
2275,1,24,22.511733316750625
2276,1,24,22.52661598358312
2277,1,24,22.54134982374729
2278,1,24,22.555936325509816
2279,1,24,22.570376962254716
2280,1,24,22.58467319263217
2281,1,24,22.598826460705848
2282,1,24,22.61283819609879
2283,1,24,22.6267098141378
2284,1,24,22.64044271599642
2285,1,24,22.654038288836457
2286,1,24,22.667497905948093
2287,1,24,22.680822926888613
2288,1,24,22.69401469761973
2289,1,24,22.70707455064353
2290,1,24,22.720003805137093
2291,1,24,22.732803767085723
2292,1,24,22.745475729414867
2293,1,24,22.75802097212072
2294,1,24,22.77044076239951
2295,1,24,22.782736354775516
2296,1,24,22.79490899122776
2297,1,24,22.806959901315484
2298,1,24,22.81889030230233
2299,1,24,22.830701399279306
2300,1,24,22.842394385286514
2301,1,24,22.85397044143365
2302,1,24,22.865430737019313
2303,1,24,22.87677642964912
2304,1,24,22.88800866535263
2305,1,24,22.899128578699102
2306,1,24,22.91013729291211
2307,1,24,22.92103591998299
2308,1,24,22.93182556078316
2309,1,24,22.94250730517533
2310,1,24,22.953082232123577
2311,1,24,22.963551409802342
2312,1,24,22.97391589570432
2313,1,24,22.984176736747276
2314,1,24,22.994334969379803
2315,1,24,23.004391619686004
2316,1,24,23.014347703489143
2317,1,24,23.024204226454252
2318,1,24,23.033962184189708
2319,1,24,23.04362256234781
2320,1,24,23.05318633672433
2321,1,24,23.062654473357085
2322,1,24,23.072027928623516
2323,1,24,23.08130764933728
2324,1,24,23.090494572843905
2325,1,24,23.099589627115467
2326,1,24,23.108593730844312
2327,1,24,23.117507793535868
2328,1,24,23.12633271560051
2329,1,24,23.135069388444503
2330,1,24,23.143718694560057
2331,1,24,23.152281507614457
2332,1,24,23.160758692538312
2333,1,24,23.16915110561293
2334,1,24,23.1774595945568
2335,1,24,23.185684998611233
2336,1,24,23.19382814862512
2337,1,24,23.201889867138867
2338,1,24,23.209870968467477
2339,1,24,23.2177722587828
2340,1,24,23.225594536194972
2341,1,24,23.23333859083302
2342,1,24,23.24100520492469
2343,1,24,23.248595152875442
2344,1,24,23.25610920134669
2345,1,24,23.26354810933322
2346,1,24,23.27091262823989
2347,1,24,23.278203501957492
2348,1,24,23.285421466937915
2349,1,24,23.292567252268537
2350,1,24,23.299641579745852
2351,1,24,23.306645163948392
2352,1,24,23.313578712308907
2353,1,24,23.320442925185816
2354,1,24,23.32723849593396
2355,1,24,23.333966110974618
2356,1,24,23.34062644986487
2357,1,24,23.347220185366222
2358,1,24,23.35374798351256
2359,1,24,23.360210503677433
2360,1,24,23.366608398640658
2361,1,24,23.37294231465425
2362,1,24,23.379212891507706
2363,1,24,23.385420762592627
2364,1,24,23.3915665549667
2365,1,24,23.397650889417033
2366,1,24,23.40367438052286
2367,1,24,23.409637636717633
2368,1,24,23.41554126035046
2369,1,24,23.421385847746954
2370,1,24,23.427171989269485
2371,1,24,23.43290026937679
2372,1,24,23.438571266683024
2373,1,24,23.444185554016194
2374,1,24,23.44974369847603
2375,1,24,23.455246261491272
2376,1,24,23.46069379887636
2377,1,24,23.466086860887597
2378,1,24,23.47142599227872
2379,1,24,23.476711732355934
2380,1,24,23.481944615032376
2381,1,24,23.487125168882052
2382,1,24,23.49225391719323
2383,1,24,23.4973313780213
2384,1,24,23.502358064241086
2385,1,24,23.507334483598676
2386,1,24,23.51226113876269
2387,1,24,23.517138527375064
2388,1,24,23.521967142101314
2389,1,24,23.526747470680302
2390,1,24,23.5314799959735
2391,1,24,23.536165196013762
2392,1,24,23.540803544053624
2393,1,24,23.545395508613087
2394,1,24,23.549941553526956
2395,1,24,23.554442137991686
2396,1,24,23.558897716611767
2397,1,24,23.56330873944565
2398,1,24,23.567675652051193
2399,1,24,23.57199889553068
2400,1,24,23.57627890657537
2401,1,24,23.580516117509617
2402,1,24,23.584710956334522
2403,1,24,23.588863846771176
2404,1,24,23.592975208303464
2405,1,24,23.597045456220428
2406,1,24,23.601075001658224
2407,1,24,23.605064251641643
2408,1,24,23.609013609125228
2409,1,24,23.612923473033977
2410,1,24,23.616794238303637
2411,1,24,23.6206262959206
2412,1,24,23.624420032961396
2413,1,24,23.628175832631783
2414,1,24,23.631894074305464
2415,1,24,23.63557513356241
2416,1,24,23.639219382226784
2417,1,24,23.642827188404517
2418,1,24,23.64639891652047
2419,1,24,23.649934927355268
2420,1,24,23.653435578081716
2421,1,24,23.6569012223009
2422,1,24,23.66033221007789
2423,1,24,23.66372888797711
2424,1,24,23.66709159909734
2425,1,24,23.670420683106368
2426,1,24,23.673716476275303
2427,1,24,23.67697931151255
2428,1,24,23.680209518397426
2429,1,24,23.683407423213453
2430,1,24,23.68657334898132
2431,1,24,23.689707615491507
2432,1,24,23.69281053933659
2433,1,24,23.695882433943225
2434,1,24,23.698923609603792
2435,1,24,23.701934373507754
2436,1,24,23.70491502977268
2437,1,24,23.70786587947495
2438,1,24,23.710787220680203
2439,1,24,23.713679348473402
2440,1,24,23.716542554988667
2441,1,24,23.71937712943878
2442,1,24,23.72218335814439
2443,1,24,23.724961524562946
2444,1,24,23.727711909317318
2445,1,24,23.730434790224145
2446,1,24,23.733130442321904
2447,1,24,23.735799137898685
2448,1,24,23.738441146519698
2449,1,24,23.7410567350545
2450,1,24,23.743646167703954
2451,1,24,23.746209706026914
2452,1,24,23.748747608966646
2453,1,24,23.75126013287698
2454,1,24,23.75374753154821
2455,1,24,23.756210056232728
2456,1,24,23.7586479556704
2457,1,24,23.761061476113696
2458,1,24,23.76345086135256
2459,1,24,23.765816352739034
2460,1,24,23.768158189211643
2461,1,24,23.770476607319527
2462,1,24,23.772771841246332
2463,1,24,23.77504412283387
2464,1,24,23.77729368160553
2465,1,24,23.779520744789476
2466,1,24,23.781725537341583
2467,1,24,23.783908281968166
2468,1,24,23.786069199148486
2469,1,24,23.788208507157
2470,1,24,23.790326422085432
2471,1,24,23.792423157864576
2472,1,24,23.79449892628593
2473,1,24,23.79655393702307
2474,1,24,23.79858839765284
2475,1,24,23.80060251367631
2476,1,24,23.802596488539546
2477,1,24,23.80457052365415
2478,1,24,23.806524818417607
2479,1,24,23.80845957023343
2480,1,24,23.810374974531097
2481,1,24,23.812271224785786
2482,1,24,23.814148512537926
2483,1,24,23.816007027412546
2484,1,24,23.81784695713842
2485,1,24,23.819668487567036
2486,1,24,23.821471802691367
2487,1,24,23.82325708466445
2488,1,24,23.825024513817805
2489,1,24,23.826774268679628
2490,1,24,23.828506525992832
2491,1,24,23.830221460732904
2492,1,24,23.831919246125576
2493,1,24,23.83360005366432
2494,1,24,23.835264053127677
2495,1,24,23.8369114125964
2496,1,24,23.838542298470436
2497,1,24,23.840156875485732
2498,1,24,23.841755306730875
2499,1,24,23.843337753663565
2500,0,0,23.604904376126928
2501,0,0,23.36885533236566
2502,0,0,23.135166779042002
2503,0,0,22.903815111251582
2504,0,0,22.674776960139067
2505,0,0,22.448029190537675
2506,0,0,22.2235488986323
2507,0,0,22.001313409645974
2508,0,0,21.781300275549516
2509,0,0,21.56348727279402
2510,0,0,21.34785240006608
2511,0,0,21.13437387606542
2512,0,0,20.923030137304767
2513,0,0,20.71379983593172
2514,0,0,20.506661837572402
2515,0,0,20.301595219196678
2516,0,0,20.09857926700471
2517,0,0,19.897593474334663
2518,0,0,19.698617539591318
2519,0,0,19.501631364195404
2520,0,0,19.30661505055345
2521,0,0,19.113548900047917
2522,0,0,18.922413411047437
2523,0,0,18.73318927693696
2524,0,0,18.545857384167594
2525,0,0,18.36039881032592
2526,0,0,18.17679482222266
2527,0,0,17.995026874000434
2528,0,0,17.81507660526043
2529,0,0,17.636925839207827
2530,0,0,17.460556580815748
2531,0,0,17.28595101500759
2532,0,0,17.113091504857515
2533,0,0,16.94196058980894
2534,0,0,16.77254098391085
2535,0,0,16.604815574071743
2536,0,0,16.438767418331025
2537,0,0,16.274379744147716
2538,0,0,16.111635946706237
2539,0,0,15.950519587239175
2540,0,0,15.791014391366783
2541,0,0,15.633104247453115
2542,0,0,15.476773204978585
2543,0,0,15.322005472928799
2544,0,0,15.16878541819951
2545,0,0,15.017097564017515
2546,0,0,14.86692658837734
2547,0,0,14.718257322493566
2548,0,0,14.57107474926863
2549,0,0,14.425364001775945
2550,0,0,14.281110361758186
2551,0,0,14.138299258140604
2552,0,0,13.996916265559198
2553,0,0,13.856947102903606
2554,0,0,13.718377631874569
2555,0,0,13.581193855555822
2556,0,0,13.445381917000264
2557,0,0,13.310928097830262
2558,0,0,13.177818816851959
2559,0,0,13.04604062868344
2560,0,0,12.915580222396605
2561,0,0,12.786424420172638
2562,0,0,12.658560175970912
2563,0,0,12.531974574211203
2564,0,0,12.40665482846909
2565,0,0,12.282588280184399
2566,0,0,12.159762397382554
2567,0,0,12.03816477340873
2568,0,0,11.917783125674642
2569,0,0,11.798605294417897
2570,0,0,11.680619241473718
2571,0,0,11.56381304905898
2572,0,0,11.448174918568391
2573,0,0,11.333693169382707
2574,0,0,11.22035623768888
2575,0,0,11.108152675311992
2576,0,0,10.997071148558872
2577,0,0,10.887100437073283
2578,0,0,10.778229432702549
2579,0,0,10.670447138375524
2580,0,0,10.563742666991768
2581,0,0,10.458105240321851
2582,0,0,10.353524187918632
2583,0,0,10.249988946039446
2584,0,0,10.147489056579051
2585,0,0,10.046014166013261
2586,0,0,9.945554024353129
2587,0,0,9.846098484109598
2588,0,0,9.747637499268503
2589,0,0,9.650161124275819
2590,0,0,9.553659513033061
2591,0,0,9.458122917902731
2592,0,0,9.363541688723704
2593,0,0,9.269906271836467
2594,0,0,9.177207209118102
2595,0,0,9.08543513702692
2596,0,0,8.99458078565665
2597,0,0,8.904634977800084
2598,0,0,8.815588628022084
2599,0,0,8.727432741741863
2600,0,0,8.640158414324445
2601,0,0,8.5537568301812
2602,0,0,8.468219261879389
2603,0,0,8.383537069260594
2604,0,0,8.299701698567988
2605,0,0,8.216704681582309
2606,0,0,8.134537634766486
2607,0,0,8.053192258418822
2608,0,0,7.972660335834633
2609,0,0,7.892933732476287
2610,0,0,7.814004395151524
2611,0,0,7.735864351200008
2612,0,0,7.658505707688008
2613,0,0,7.581920650611128
2614,0,0,7.506101444105017
2615,0,0,7.431040429663967
2616,0,0,7.356730025367328
2617,0,0,7.283162725113654
2618,0,0,7.210331097862518
2619,0,0,7.138227786883893
2620,0,0,7.066845509015054
2621,0,0,6.996177053924903
2622,0,0,6.926215283385654
2623,0,0,6.856953130551797
2624,0,0,6.788383599246279
2625,0,0,6.720499763253816
2626,0,0,6.653294765621278
2627,0,0,6.5867618179650655
2628,0,0,6.520894199785415
2629,0,0,6.455685257787561
2630,0,0,6.3911284052096855
2631,0,0,6.327217121157589
2632,0,0,6.263944949946013
2633,0,0,6.201305500446553
2634,0,0,6.139292445442088
2635,0,0,6.077899520987667
2636,0,0,6.01712052577779
2637,0,0,5.956949320520012
2638,0,0,5.897379827314812
2639,0,0,5.838406029041664
2640,0,0,5.780021968751248
2641,0,0,5.722221749063735
2642,0,0,5.664999531573097
2643,0,0,5.608349536257366
2644,0,0,5.552266040894793
2645,0,0,5.496743380485845
2646,0,0,5.441775946680987
2647,0,0,5.3873581872141765
2648,0,0,5.333484605342035
2649,0,0,5.280149759288614
2650,0,0,5.227348261695727
2651,0,0,5.17507477907877
2652,0,0,5.123324031287982
2653,0,0,5.0720907909751025
2654,0,0,5.0213698830653515
2655,0,0,4.971156184234698
2656,0,0,4.921444622392351
2657,0,0,4.8722301761684275
2658,0,0,4.823507874406743
2659,0,0,4.7752727956626755
2660,0,0,4.727520067706049
2661,0,0,4.680244867028988
2662,0,0,4.633442418358698
2663,0,0,4.587107994175112
2664,0,0,4.541236914233361
2665,0,0,4.495824545091027
2666,0,0,4.450866299640117
2667,0,0,4.406357636643715
2668,0,0,4.362294060277279
2669,0,0,4.318671119674506
2670,0,0,4.275484408477761
2671,0,0,4.232729564392983
2672,0,0,4.190402268749053
2673,0,0,4.148498246061562
2674,0,0,4.107013263600947
2675,0,0,4.065943130964937
2676,0,0,4.025283699655288
2677,0,0,3.9850308626587356
2678,0,0,3.9451805540321483
2679,0,0,3.9057287484918266
2680,0,0,3.8666714610069084
2681,0,0,3.8280047463968394
2682,0,0,3.7897246989328712
2683,0,0,3.7518274519435426
2684,0,0,3.714309177424107
2685,0,0,3.677166085649866
2686,0,0,3.6403944247933673
2687,0,0,3.6039904805454337
2688,0,0,3.5679505757399794
2689,0,0,3.5322710699825794
2690,0,0,3.4969483592827535
2691,0,0,3.461978875689926
2692,0,0,3.427359086933027
2693,0,0,3.393085496063697
2694,0,0,3.3591546411030597
2695,0,0,3.325563094692029
2696,0,0,3.292307463745109
2697,0,0,3.259384389107658
2698,0,0,3.2267905452165815
2699,0,0,3.1945226397644158
2700,0,0,3.1625774133667717
2701,0,0,3.130951639233104
2702,0,0,3.099642122840773
2703,0,0,3.068645701612365
2704,0,0,3.0379592445962413
2705,0,0,3.007579652150279
2706,0,0,2.9775038556287763
2707,0,0,2.9477288170724885
2708,0,0,2.9182515289017634
2709,0,0,2.8890690136127457
2710,0,0,2.8601783234766183
2711,0,0,2.8315765402418522
2712,0,0,2.803260774839434
2713,0,0,2.7752281670910395
2714,0,0,2.747475885420129
2715,0,0,2.7200011265659274
2716,0,0,2.6928011153002682
2717,0,0,2.6658731041472654
2718,0,0,2.639214373105793
2719,0,0,2.6128222293747347
2720,0,0,2.5866940070809874
2721,0,0,2.5608270670101776
2722,0,0,2.5352187963400756
2723,0,0,2.509866608376675
2724,0,0,2.4847679422929083
2725,0,0,2.4599202628699794
2726,0,0,2.4353210602412796
2727,0,0,2.4109678496388667
2728,0,0,2.386858171142478
2729,0,0,2.3629895894310535
2730,0,0,2.339359693536743
2731,0,0,2.3159660966013758
2732,0,0,2.292806435635362
2733,0,0,2.2698783712790087
2734,0,0,2.247179587566219
2735,0,0,2.2247077916905567
2736,0,0,2.202460713773651
2737,0,0,2.1804361066359146
2738,0,0,2.1586317455695556
2739,0,0,2.13704542811386
2740,0,0,2.1156749738327214
2741,0,0,2.094518224094394
2742,0,0,2.07357304185345
2743,0,0,2.0528373114349154
2744,0,0,2.032308938320566
2745,0,0,2.0119858489373605
2746,0,0,1.991865990447987
2747,0,0,1.9719473305435071
2748,0,0,1.952227857238072
2749,0,0,1.9327055786656913
2750,0,0,1.9133785228790343
2751,0,0,1.894244737650244
2752,0,0,1.8753022902737415
2753,0,0,1.856549267371004
2754,0,0,1.837983774697294
2755,0,0,1.819603936950321
2756,0,0,1.8014078975808177
2757,0,0,1.7833938186050096
2758,0,0,1.7655598804189594
2759,0,0,1.7479042816147699
2760,0,0,1.730425238798622
2761,0,0,1.7131209864106358
2762,0,0,1.6959897765465295
2763,0,0,1.6790298787810642
2764,0,0,1.6622395799932537
2765,0,0,1.6456171841933211
2766,0,0,1.629161012351388
2767,0,0,1.612869402227874
2768,0,0,1.5967407082055953
2769,0,0,1.5807733011235394
2770,0,0,1.564965568112304
2771,0,0,1.549315912431181
2772,0,0,1.5338227533068693
2773,0,0,1.5184845257738007
2774,0,0,1.5032996805160626
2775,0,0,1.488266683710902
2776,0,0,1.473384016873793
2777,0,0,1.458650176705055
2778,0,0,1.4440636749380045
2779,0,0,1.4296230381886244
2780,0,0,1.415326807806738
2781,0,0,1.4011735397286706
2782,0,0,1.387161804331384
2783,0,0,1.3732901862880702
2784,0,0,1.3595572844251895
2785,0,0,1.3459617115809377
2786,0,0,1.3325020944651282
2787,0,0,1.3191770735204769
2788,0,0,1.3059853027852721
2789,0,0,1.2929254497574194
2790,0,0,1.2799961952598453
2791,0,0,1.2671962333072468
2792,0,0,1.2545242709741744
2793,0,0,1.2419790282644327
2794,0,0,1.2295592379817883
2795,0,0,1.2172636456019705
2796,0,0,1.2050910091459508
2797,0,0,1.1930400990544914
2798,0,0,1.1811096980639464
2799,0,0,1.1692986010833069
2800,0,0,1.1576056150724738
2801,0,0,1.146029558921749
2802,0,0,1.1345692633325315
2803,0,0,1.1232235706992062
2804,0,0,1.1119913349922141
2805,0,0,1.100871421642292
2806,0,0,1.0898627074258689
2807,0,0,1.0789640803516103
2808,0,0,1.068174439548094
2809,0,0,1.0574926951526131
2810,0,0,1.046917768201087
2811,0,0,1.0364485905190761
